ID,rrp,rrpla,tt0,tt0_Myr,mmpla,mmice,mmgas,Mp,Mp_earth,Mp_jup,Mp_Ms_ratio_q,log_Mp_Ms_ratio_q,transit_prob_rrpla,Rp_earth,Rp_m,Rp_jup,Rp_jup_err1,Rp_jup_err2,log_Rp_jup,log_Rp_jup_err1,log_Rp_jup_err2,gp_cgs,log_gp_cgs,G1,gas_frac,IceRock,cluster_map,pred3D_conf_margin
D24-4328,655366028418.1968,14981669431.018272,23848792348330.637,0.7557226261924429,2.4217287004774043e+25,1.2108592018697992e+25,1.2324182648297914e+25,3.654146965307196e+25,6.116546090367239,0.0192526183630516,1.8371779614415265e-05,-4.7358487729654914,0.0464367474668485,1.8801583009873049,11991649.643697027,0.1677341470891432,0.0186516722942835,-0.0168448045151475,-0.775378515314243,0.0457913825714765,0.0459629183678009,1696.031332125303,3.2294338710595127,0.739124389752166,0.33726565366157485,0.9999914964099618,B,28.100026522455913
D24-6805,465405031630.5499,14982227841.994917,10584845328281.678,0.3354135082605039,2.8470295351244104e+25,1.4104395583563853e+25,8.868300659469808e+24,3.7338596010713912e+25,6.249974224283403,0.0196726006378893,1.8772547013933593e-05,-4.7264767993523815,0.0464350166969137,1.9082510830288688,12170825.407558125,0.1702403822463789,0.0190512554240395,-0.0171989369853386,-0.7689374142481407,0.0460688428246635,0.0462535274131545,1682.378240083646,3.2259236425404176,0.8744454164797953,0.23751028712823438,0.981796880923204,B,29.596377033275278
D24-7312,821841970156.3119,14964878668.256804,30682403634799.94,0.9722667007250216,2.163966068441942e+25,1.0819753845243723e+25,1.5586091354412624e+25,3.7225752038832046e+25,6.231085674873966,0.0196131464904278,1.8715812990865787e-05,-4.727791302945599,0.0464888500215978,1.9042766063635528,12145476.195386738,0.1698858081377879,0.0190019468685432,-0.0171641236707663,-0.7698428995587321,0.0460467044601848,0.0462563949122708,1684.3025632101708,3.226420109568383,0.6777975189306394,0.4186911076545611,0.9999858599584776,B,26.94221347546898
D25-2233,550958463915.8408,14983198982.388344,20674932352813.49,0.655149071945062,2.6278132887396463e+25,1.3138813624290877e+25,1.0337039099716016e+25,3.661517198711248e+25,6.128882860820274,0.0192914499405229,1.8408834583766957e-05,-4.734973704698582,0.046432006997821,1.882790223659488,12008436.046500215,0.1679689482249792,0.0186788962056322,-0.0168850670399029,-0.7747709972085712,0.045793975894701,0.0460108699268378,1694.7041896279632,3.2290939031150776,0.7694651400735616,0.28231573248800707,0.9999615171224183,B,28.473226432366264
D25-2580,384514506080.8325,15084829461.941551,4962458782608.172,0.15725082967678694,3.038369349221154e+25,1.5093136084131216e+25,6.221282992134661e+24,3.66049764843462e+25,6.127176272027418,0.0192860782320053,1.8403708639691404e-05,-4.735094650932991,0.0461191823053236,1.8824367239649935,12006181.425448729,0.1679374115348392,0.0186741955734381,-0.0168788019834904,-0.7748525449979927,0.0457911980542521,0.0460019721713482,1694.8686728068942,3.229136052459512,0.9390370610924237,0.1699573006089797,0.9870886771044213,B,30.87885190123373
D25-5696,391078184614.9936,14983379967.610924,5771288136681.576,0.1828810852752293,3.0092080735757266e+25,1.4917439060733372e+25,6.400376036012591e+24,3.6492456771769856e+25,6.108341999224977,0.0192267949271706,1.8347137642920996e-05,-4.736431680885939,0.046431446142584,1.8784479932151472,11980741.30072621,0.1675815657797545,0.0186282867821519,-0.0168203534592525,-0.7757737561141193,0.0457764123516324,0.0459366227894794,1696.8421543311315,3.2296414447388173,0.9294591379501543,0.17538901466792578,0.9830504983380363,B,30.919840341218183
D25-6910,711337601434.2797,15055157046.491226,31924163594909.19,1.0116156993849086,2.3303196067113077e+25,1.1651201743476476e+25,1.3458222188523756e+25,3.6761418255636833e+25,6.153362501361995,0.0193685027690394,1.8482362119475533e-05,-4.733242525004612,0.0462100792340881,1.887953640899663,12041368.32165805,0.1684295910263812,0.0187515994963029,-0.0169696752122012,-0.7735816058856341,0.0458438110642799,0.0461206830191909,1692.1789962006098,3.2284463001631734,0.6672127757904386,0.36609638112806303,0.9999319790125097,B,26.996627075973972
D25-8980,388629437996.5973,15016763580.75591,5241870660268.366,0.1661048577923659,3.0355344695479396e+25,1.5068039139784757e+25,6.420484973930017e+24,3.677582966940941e+25,6.1557747764402615,0.0193760957162325,1.848960767692781e-05,-4.733072303851807,0.04632822487074,1.888497107554276,12044834.551981172,0.1684780751969615,0.0187561946538723,-0.0169810802190944,-0.7734566077926903,0.0458419492299188,0.0461393737417484,1691.86819041473,3.228366525130092,0.9357172391057182,0.17458436782109243,0.9856569612538291,B,30.812607412890813
D24-0830,822975310515.4393,14977388688.69748,30304206270986.723,0.9602823494494741,2.183399585789691e+25,1.091692124817344e+25,1.7015295262597629e+25,3.884929112049454e+25,6.502844082972539,0.0204685411593754,1.95320719560053e-05,-4.7092516844473815,0.0464500197237321,1.9609305192540816,12506814.851802532,0.1749400611509334,0.0197747021076399,-0.0180146551721515,-0.757110726001406,0.046509606944466,0.0471960131192634,1657.6597062989329,3.219495380951948,0.6810545046900399,0.43798212970793143,0.9999859521386899,B,26.1281786354119
D24-3614,715720557042.449,15015353695.922085,26246128725163.13,0.831689631821277,2.357465255604076e+25,1.1787266191548387e+25,1.5279710895368685e+25,3.885436345140944e+25,6.503693122327582,0.0204712136203421,1.953462214751606e-05,-4.709194984789122,0.0463325749155639,1.9611038080443957,12507920.087707156,0.1749555207254959,0.0197772790207194,-0.0180175422444571,-0.7570723487924488,0.0465114567021431,0.0471995970479136,1657.5831610034459,3.219475326192293,0.7170025709185315,0.39325598306293735,0.9999898049541883,B,26.548917321575008
D24-4396,593663229049.3304,15086054211.034498,19613202307965.83,0.6215048770491365,2.5905606980063893e+25,1.2952760228113322e+25,1.2505934692242338e+25,3.8411541672306233e+25,6.429570766346328,0.0202379039369368,1.931198676335155e-05,-4.714173044916846,0.04611543815686,1.9457282066958592,12409854.502306191,0.1735838205995942,0.0195428177741401,-0.017798411526132,-0.7604907569923341,0.046332938077899,0.0469824639690901,1664.6927283333987,3.2213340824643404,0.7798903463218685,0.3255775256023844,0.9999933200910267,B,27.55070512248174
D24-6769,632032163729.5868,14997334590.935984,21973508275616.52,0.6962984598200281,2.5149636188295437e+25,1.2574769788975124e+25,1.3683454882841583e+25,3.883309107113702e+25,6.500132414572163,0.0204600058330542,1.9523927134809968e-05,-4.709432821841628,0.0463882429095409,1.9603779331114952,12503290.457385115,0.1748907634054875,0.019766390200281,-0.0180055158090446,-0.7572331265302118,0.0465034951003121,0.047184766012105,1657.9027221081656,3.219559044615313,0.7569035958428936,0.3523658432900777,0.9999923171871477,B,27.097501304942735
D24-7041,747156649603.31,15029061322.483269,27669962331826.145,0.8768081961817801,2.302503750440995e+25,1.151245397207445e+25,1.5790763038396944e+25,3.88158005428069e+25,6.497238214791419,0.0204508959656516,1.9515234058726446e-05,-4.709626235579056,0.0462903161463079,1.9597774677493691,12499460.689305477,0.1748371942218077,0.0197584641348362,-0.0179948153096082,-0.7573661716617021,0.0464993181141475,0.0471704074836178,1658.1801852047843,3.2196317211408663,0.704178588271369,0.40681276226629803,0.9999887462044736,B,26.395451245076657
D24-8685,481090573756.3794,14994594604.048214,11227317166498.316,0.35577221228795336,2.844437544541619e+25,1.4139712903876936e+25,9.695947288368536e+24,3.814032273378473e+25,6.384172396937619,0.0200950067090541,1.9175627317136613e-05,-4.7172504195086065,0.0463967195093207,1.936151156238212,12348772.074487315,0.1727294253131443,0.0194137143783172,-0.0176307542290389,-0.7626336719139502,0.0462585548734115,0.046758251376974,1669.331304713632,3.2225425377158112,0.8673533027532583,0.2542177567831606,0.9884688200659526,B,29.03745683513224
D24-8763,808264832783.2609,15014999203.823162,29707520531308.984,0.941374519333187,2.213797066233378e+25,1.1068911022386803e+25,1.7344010083163169e+25,3.948198074549695e+25,6.608747739529468,0.020801886588776,1.9850166287328784e-05,-4.702235850746367,0.046333668790529,1.982740937099152,12645921.69681839,0.1768858291391818,0.0201200482660162,-0.018328984308253,-0.7523069583461923,0.0467861412924019,0.047508046579653,1647.7968918736813,3.2169036793425354,0.6862249375269032,0.4392892594463187,0.9999865736056169,B,25.847633067738553
D25-1435,574954914242.4758,15026214618.676289,21167256280852.07,0.6707498758096962,2.658840703624395e+25,1.3293930938187369e+25,1.284359954677177e+25,3.943200658301572e+25,6.600382742964031,0.0207755566823054,1.982504101710192e-05,-4.702785905474036,0.0462990858080321,1.9809040317186184,12634205.914301349,0.1767219537053285,0.0200980608509493,-0.0182969307176673,-0.752709495876134,0.0467787554662754,0.047466725309933,1648.7647722654763,3.21715869967475,0.7646783811721967,0.325715089333136,0.9999589935048819,B,26.871415159790786
D25-2668,518186119389.3311,15014838618.935612,17015433618632.63,0.5391865547010112,2.75655332845595e+25,1.3782539799021426e+25,1.0609987314936774e+25,3.817552059949627e+25,6.390064041963154,0.0201135514222846,1.919332357943503e-05,-4.716849814882633,0.0463341643327843,1.937332185853932,12356304.681376375,0.1728347882473056,0.0194336040769388,-0.0176502469762883,-0.7623688381115727,0.0462767330238819,0.0467827051149265,1668.8352890617612,3.22241347473703,0.8059975131674905,0.2779264604207329,0.9999670836007343,B,28.106525737744043
D25-4197,393630517590.25507,14996977922.95248,4618230595498.821,0.14634289665560185,3.1054703374852157e+25,1.5440354642451711e+25,7.110983744491816e+24,3.816568711934397e+25,6.388418050842618,0.0201083704527628,1.9188379647734524e-05,-4.716961697477087,0.0463893461452156,1.9369978260909488,12354172.134808073,0.1728049590836467,0.0194284439268573,-0.017644404794276,-0.7624437984788862,0.0462726525850957,0.0467748791340519,1668.9814621616545,3.222451512877203,0.943143193809145,0.18631876644211315,0.9888567821219665,B,30.174434156923674
D25-5183,539794442807.6362,14966237216.228815,18578083832591.785,0.58870395190356,2.7291715640890594e+25,1.3645613982054851e+25,1.1792922326322525e+25,3.908463796721311e+25,6.542237951058403,0.020592538444264,1.965039616250031e-05,-4.706628689591176,0.0464846300341684,1.969119429910373,12559043.72396836,0.1756706166279913,0.0199031467990095,-0.0181378304533399,-0.755300874267338,0.0466114672386908,0.047328171588532,1653.8597288315775,3.2184986723400177,0.7901902175769048,0.3017278127589474,0.9999642625569497,B,27.449989504108608
D24-1053,584175260272.2808,14977829740.372454,18466184888920.65,0.585158088350212,2.6524672764136107e+25,1.3262294331562616e+25,1.3764475070492488e+25,4.02891478346286e+25,6.743856555627296,0.0212271590277284,2.0255981817309503e-05,-4.693446701505042,0.0464486519114818,2.009902025211312,12819155.116797747,0.1793089452917493,0.0205671513630423,-0.018684319763627,-0.7463980439908555,0.0471589035835107,0.0477898278241073,1636.3454750769233,3.213874999873186,0.7913117754442047,0.3416422488504931,0.9999936586780944,B,26.84919635751443
D24-1097,506236092174.244,14965803950.858826,12738917742756.34,0.4036719440881544,2.8464621157039543e+25,1.422151992169989e+25,1.172781951999718e+25,4.019244067703672e+25,6.727669089926136,0.0211762068899034,2.020736082304511e-05,-4.694490403695645,0.0464859757808117,2.006630508464003,12798289.38298341,0.1790170841910061,0.0205167747992936,-0.0186390133110867,-0.7471055208869589,0.047122122789173,0.0477494938863451,1637.7448840796433,3.2142462514747905,0.8508930979452944,0.29179167332074146,0.9984847882997409,B,27.754285204459293
D24-1211,405388193825.96515,14964003797.023926,2969112275339.9185,0.09408549051068264,3.218981759624664e+25,1.604377284782948e+25,8.502277233643612e+24,4.069209482989025e+25,6.811304413961744,0.0214394598682245,2.0458569547456136e-05,-4.689124735206665,0.0464915679945471,2.0234350749033876,12905468.907733804,0.180516266263831,0.0207996982745383,-0.0188850714237612,-0.7434836578562163,0.0473618740563649,0.0479911587283373,1630.6779319194509,3.212368193902285,0.9630651693585004,0.20894174333335847,0.9936658232910134,B,29.192998394110003
D24-1716,507359340805.2853,15098158751.21784,11876828588268.908,0.3763539872572346,2.8862301548034275e+25,1.4410514973402538e+25,1.2300733729847483e+25,4.116303527788176e+25,6.890133453496996,0.02168758444567,2.069534202005116e-05,-4.684127391868028,0.0460784663523215,2.0392734465959608,13006486.042389035,0.1819292514181871,0.0210667179180974,-0.0191535802601132,-0.7400974674666435,0.0475848821661191,0.0483130378239164,1624.0266679488805,3.2105931564617762,0.8602419475829601,0.29882960881791604,0.9971441869130807,B,27.271248240606923
D24-5956,997107526905.4758,14989711343.340702,34320091705874.062,1.087538079761264,1.959475438177641e+25,9.7972702322145e+24,2.0138403316545476e+25,3.973315769832189e+25,6.65079135253622,0.0209342242878408,1.9976449320423272e-05,-4.699481702175238,0.0464118343619118,1.991288269956496,12700436.585782534,0.1776483604568697,0.0202519376598197,-0.0184381716363968,-0.7504387963244988,0.046885244751894,0.04759034626056,1644.0745397202115,3.2159215038702773,0.6472548080795217,0.5068412500574051,0.999978166094056,B,25.27574875729803
D25-0479,861558327629.1176,14980627436.168322,38868932448720.98,1.2316821446726296,2.136760636925613e+25,1.068324956377191e+25,1.8473959914437191e+25,3.984156628369332e+25,6.668937478439509,0.0209913415614822,2.0030953385466727e-05,-4.698298379703244,0.0464399774284716,1.994940921648537,12723733.198274368,0.1779742236652264,0.0203175040179085,-0.0184978902102733,-0.7496428928067138,0.0469474895309055,0.0476608650197496,1642.528898768984,3.215513019306701,0.610991117310819,0.4636855836161834,0.999896367958084,B,24.815404898761773
D25-1211,405388193825.96515,15020143006.472237,2969112275339.9185,0.09408549051068264,3.240158371207462e+25,1.6180910679844804e+25,8.13074540478245e+24,4.053232911685707e+25,6.784561801890975,0.0213552840447086,2.037824490540828e-05,-4.690833222720134,0.0463178013485104,2.01811466576114,12871535.338224553,0.1800416177785563,0.0207077164214055,-0.018802856394064,-0.7446270933277414,0.0472812069110273,0.0479034533730008,1632.8510781382502,3.212946577331866,0.9630651693585004,0.20059901767157365,0.9975486619879456,B,29.203246661331853
D25-3018,428860663336.44666,15070444739.66347,2110519817360.1987,0.06687833730575832,3.2746137274230194e+25,1.6372906463856906e+25,8.199559562652365e+24,4.094569683688256e+25,6.853753948124027,0.021573075256524,2.0586071813415063e-05,-4.686426516544372,0.0461632030121186,2.031928995620921,12959643.13407023,0.1812740325360911,0.0209499166951251,-0.0190228523414631,-0.7416644040346491,0.0474969915064776,0.0481477314781497,1627.1511779029502,3.211427904921444,0.9736033125691476,0.20025448816556635,0.9999801904388854,B,29.094156641350672
D25-4005,555136212963.6562,15035279986.00175,18924321708202.71,0.5996755681104619,2.7510269669627155e+25,1.3754878619753082e+25,1.3711448961060323e+25,4.122171863068748e+25,6.899956250324308,0.0217185029666425,2.072484596816867e-05,-4.683508688542368,0.0462711702507512,2.0412581653266715,13019144.578453513,0.1821063136917908,0.0210984642987459,-0.0191844898538949,-0.7396749967972186,0.0476089121735143,0.0483457400266034,1623.1808803575777,3.2103669184485866,0.786729950555959,0.33262681461448923,0.9999627469608727,B,26.2807386601541
D25-4182,872083533495.8472,14961419373.609917,39227700398985.42,1.2430508149854684,2.1249747376514364e+25,1.0624308263149823e+25,1.9003101440971924e+25,4.025284881748629e+25,6.7377805927967405,0.0212080341504142,2.023773193438225e-05,-4.693838160981242,0.0464995989101895,2.008636224228156,12811081.83812718,0.179196019668315,0.0205505469225369,-0.0186617276655764,-0.7466716411877616,0.0471509642252938,0.0477605417797063,1636.9323621663132,3.214030734790799,0.6082189625999217,0.47209333001834053,0.9998935714371281,B,24.602765396093737
D25-4963,711331450937.0115,14968295964.156933,30732952232454.785,0.9738684891263844,2.3889320732345925e+25,1.1944264082094684e+25,1.6481080639055633e+25,4.037040137140156e+25,6.757457294935147,0.0212699691103274,2.029683326867851e-05,-4.692571715841484,0.0464782365117527,2.012618907144882,12836483.38977006,0.1795513258793999,0.0206184484140601,-0.0187238936947499,-0.74581138352047,0.0472098829944785,0.0478284885452535,1635.2217860501714,3.2135766645959736,0.677363382742635,0.40824663811073353,0.9999336488574508,B,25.34292814223993
D25-5115,567409191175.3171,14995533707.382902,20813251993559.65,0.6595321568674313,2.6778888839995244e+25,1.3389178120518424e+25,1.2970653837264878e+25,3.974954267726012e+25,6.653533975638599,0.0209428570480822,1.998468711777784e-05,-4.699302646707667,0.046393813889897,1.991852126916905,12704032.86547602,0.1776986637032957,0.0202610581847518,-0.018448171382737,-0.7503158380836514,0.0468926730865247,0.0476033782918712,1643.8214487084138,3.215854642856153,0.7681172695635058,0.326309511094957,0.9999602232662411,B,26.78331059490193
